date,open,high,low,close
"20121012  15:06:00",15.05,15.10,15.05,15.05
"20121012  15:07:00",15.05,15.05,15.05,15.05
"20121012  15:08:00",14.80,14.90,14.80,14.90
"20121012  15:09:00",14.90,14.90,14.90,14.90
"20121012  15:10:00",14.95,14.95,14.95,14.95
"20121012  15:11:00",15.05,15.05,15.05,15.05
"20121012  15:12:00",15.05,15.05,15.05,15.05
"20121012  15:13:00",15.40,15.40,15.40,15.40
"20121012  15:14:00",15.34,15.34,15.34,15.34
"20121012  15:15:00",15.05,15.11,15.05,15.11
"20121012  15:16:00",15.11,15.11,15.11,15.11
"20121012  15:17:00",15.11,15.11,15.11,15.11
"20121012  15:18:00",15.10,15.10,15.10,15.10
"20121012  15:19:00",15.15,15.15,15.15,15.15
"20121012  15:20:00",15.15,15.15,15.15,15.15
"20121012  15:21:00",15.20,15.20,15.20,15.20
"20121012  15:22:00",15.02,15.10,15.02,15.05
"20121012  15:23:00",15.05,15.05,15.05,15.05
"20121012  15:24:00",15.45,15.45,15.45,15.45
"20121012  15:25:00",15.45,15.45,15.45,15.45
"20121012  15:26:00",15.20,15.20,15.20,15.20
"20121012  15:27:00",15.40,15.40,15.40,15.40
"20121012  15:28:00",15.35,15.41,15.25,15.41
"20121012  15:29:00",15.41,15.41,15.41,15.41
"20121012  15:30:00",15.40,15.40,15.40,15.40
"20121012  15:31:00",15.50,15.50,15.50,15.50
"20121012  15:32:00",15.50,15.50,15.50,15.50
"20121012  15:33:00",15.95,16.30,15.95,16.30
"20121012  15:34:00",16.00,16.00,16.00,16.00
"20121012  15:35:00",16.05,16.15,16.05,16.15
"20121012  15:36:00",16.15,16.15,16.15,16.15
"20121012  15:37:00",15.75,15.75,15.75,15.75
"20121012  15:38:00",15.80,15.80,15.80,15.80
"20121012  15:39:00",15.80,15.80,15.80,15.80
"20121012  15:40:00",15.66,15.66,15.39,15.39
"20121012  15:41:00",15.40,15.40,15.40,15.40
"20121012  15:42:00",15.31,15.31,15.31,15.31
"20121012  15:43:00",15.00,15.05,15.00,15.05
"20121012  15:44:00",15.03,15.05,14.70,14.70
"20121012  15:45:00",14.91,14.95,14.77,14.95
"20121012  15:46:00",15.00,15.00,15.00,15.00
"20121012  15:47:00",15.00,15.00,15.00,15.00
"20121012  15:48:00",15.00,15.00,15.00,15.00
"20121012  15:49:00",15.00,15.00,15.00,15.00
