date,open,high,low,close
"20121012  14:34:00",750.63,750.88,750.54,750.84
"20121012  14:35:00",750.92,751.00,750.71,750.84
"20121012  14:36:00",750.84,751.00,750.76,750.96
"20121012  14:37:00",750.90,751.03,750.78,750.78
"20121012  14:38:00",750.78,750.85,750.51,750.51
"20121012  14:39:00",750.57,750.98,750.51,750.93
"20121012  14:40:00",750.92,750.97,750.58,750.75
"20121012  14:41:00",750.78,750.78,750.52,750.52
"20121012  14:42:00",750.52,750.75,750.52,750.70
"20121012  14:43:00",750.51,750.56,750.42,750.51
"20121012  14:44:00",750.51,750.51,750.29,750.39
"20121012  14:45:00",750.36,750.42,750.04,750.04
"20121012  14:46:00",750.00,750.62,750.00,750.35
"20121012  14:47:00",750.27,750.67,750.02,750.67
"20121012  14:48:00",750.60,750.91,750.55,750.91
"20121012  14:49:00",750.75,751.23,750.51,750.59
"20121012  14:50:00",750.54,750.83,750.39,750.83
"20121012  14:51:00",750.63,750.84,750.63,750.74
"20121012  14:52:00",750.82,751.41,750.82,751.18
"20121012  14:53:00",751.20,751.33,750.39,750.64
"20121012  14:54:00",750.62,750.71,750.39,750.71
"20121012  14:55:00",750.63,750.64,750.30,750.44
"20121012  14:56:00",750.47,750.47,750.31,750.36
"20121012  14:57:00",750.32,750.32,750.08,750.09
"20121012  14:58:00",750.26,750.28,750.00,750.22
"20121012  14:59:00",750.40,750.42,750.10,750.38
"20121012  15:00:00",750.40,750.57,750.29,750.29
"20121012  15:01:00",750.29,750.53,749.64,750.10
"20121012  15:02:00",749.86,750.32,749.63,750.32
"20121012  15:03:00",749.87,749.99,749.47,749.47
"20121012  15:04:00",749.43,749.74,749.14,749.57
"20121012  15:05:00",749.57,749.68,748.10,748.65
"20121012  15:06:00",748.80,749.66,748.31,749.27
"20121012  15:07:00",749.06,749.32,747.85,748.50
"20121012  15:08:00",748.57,749.87,748.37,749.36
"20121012  15:09:00",749.54,749.54,747.95,748.94
"20121012  15:10:00",748.94,749.39,748.94,748.95
"20121012  15:11:00",748.95,749.11,748.36,748.49
"20121012  15:12:00",748.38,748.49,747.50,747.89
"20121012  15:13:00",747.89,748.00,747.39,747.54
"20121012  15:14:00",747.66,747.92,746.50,746.90
"20121012  15:15:00",746.90,747.50,746.77,747.36
"20121012  15:16:00",747.54,747.82,747.27,747.62
"20121012  15:17:00",747.82,747.97,747.50,747.59
"20121012  15:18:00",747.81,748.50,747.41,748.50
"20121012  15:19:00",748.50,748.50,747.40,747.70
"20121012  15:20:00",747.90,747.95,747.44,747.66
"20121012  15:21:00",747.65,748.07,747.56,747.86
"20121012  15:22:00",747.96,748.09,747.49,747.66
"20121012  15:23:00",747.48,747.48,746.82,747.00
"20121012  15:24:00",746.89,747.28,746.22,746.22
"20121012  15:25:00",746.51,746.98,746.37,746.92
"20121012  15:26:00",746.70,746.80,746.20,746.55
"20121012  15:27:00",746.50,746.69,745.80,746.15
"20121012  15:28:00",746.05,746.47,745.79,746.34
"20121012  15:29:00",746.47,746.48,745.97,746.32
"20121012  15:30:00",746.47,746.92,746.44,746.81
"20121012  15:31:00",746.94,747.00,746.40,746.40
"20121012  15:32:00",746.56,746.58,745.81,745.81
"20121012  15:33:00",746.19,746.19,745.58,745.86
"20121012  15:34:00",745.58,745.99,745.50,745.85
"20121012  15:35:00",745.84,745.98,745.50,745.69
"20121012  15:36:00",745.65,745.68,745.33,745.39
"20121012  15:37:00",745.34,745.58,745.16,745.22
"20121012  15:38:00",745.22,745.41,745.00,745.00
"20121012  15:39:00",745.02,745.35,744.70,744.83
"20121012  15:40:00",744.93,745.17,744.39,744.49
"20121012  15:41:00",744.44,744.73,744.22,744.48
"20121012  15:42:00",744.42,744.60,744.22,744.22
"20121012  15:43:00",744.14,744.48,744.10,744.39
"20121012  15:44:00",744.48,745.24,744.40,745.14
"20121012  15:45:00",745.14,745.63,744.48,744.53
"20121012  15:46:00",744.56,745.15,744.25,745.11
"20121012  15:47:00",745.15,745.49,744.30,744.65
